Date,Region,Sales
16/11/2020,west,
16/11/2020,north,
16/11/2020,south,
16/11/2020,east,
16/11/2020,west,
16/11/2020,north,
16/11/2020,south,
16/11/2020,east,
16/11/2020,west,
16/11/2020,north,
16/11/2020,south,
16/11/2020,east,
16/11/2020,west,
16/11/2020,north,
16/11/2020,south,
16/11/2020,east,
16/11/2020,west,
16/11/2020,north,
16/11/2020,south,
16/11/2020,east,
16/11/2020,west,
17/11/2020,north,
17/11/2020,south,
17/11/2020,east,
17/11/2020,west,
17/11/2020,north,
17/11/2020,south,
17/11/2020,east,
17/11/2020,west,
17/11/2020,north,
17/11/2020,south,
17/11/2020,east,
17/11/2020,west,
17/11/2020,north,
17/11/2020,south,
17/11/2020,east,
17/11/2020,west,
17/11/2020,north,
17/11/2020,south,
17/11/2020,east,
17/11/2020,west,
17/11/2020,north,
17/11/2020,south,
17/11/2020,east,
17/11/2020,west,
17/11/2020,north,
17/11/2020,south,
17/11/2020,east,
17/11/2020,west,
18/11/2020,north,
18/11/2020,south,
18/11/2020,east,
18/11/2020,west,
18/11/2020,north,
18/11/2020,south,
18/11/2020,east,
18/11/2020,west,
18/11/2020,north,
18/11/2020,south,
18/11/2020,east,
18/11/2020,west,
18/11/2020,north,
18/11/2020,south,
18/11/2020,east,
18/11/2020,west,
18/11/2020,north,
18/11/2020,south,
18/11/2020,east,
18/11/2020,west,
18/11/2020,north,
18/11/2020,south,
18/11/2020,east,
18/11/2020,west,
18/11/2020,north,
18/11/2020,south,
18/11/2020,east,
18/11/2020,west,
19/11/2020,north,
19/11/2020,south,
19/11/2020,east,
19/11/2020,west,
19/11/2020,north,
19/11/2020,south,
19/11/2020,east,
19/11/2020,west,
19/11/2020,north,
19/11/2020,south,
19/11/2020,east,
19/11/2020,west,
19/11/2020,north,
19/11/2020,south,
19/11/2020,east,
19/11/2020,west,
19/11/2020,north,
19/11/2020,south,
19/11/2020,east,
19/11/2020,west,
19/11/2020,north,
19/11/2020,south,
19/11/2020,east,
19/11/2020,west,
19/11/2020,north,
19/11/2020,south,
19/11/2020,east,
19/11/2020,west,
20/11/2020,north,
20/11/2020,south,
20/11/2020,east,
20/11/2020,west,
20/11/2020,north,
20/11/2020,south,
20/11/2020,east,
20/11/2020,west,
20/11/2020,north,
20/11/2020,south,
20/11/2020,east,
20/11/2020,west,
20/11/2020,north,
20/11/2020,south,
20/11/2020,east,
20/11/2020,west,
20/11/2020,north,
20/11/2020,south,
20/11/2020,east,
20/11/2020,west,
20/11/2020,north,
20/11/2020,south,
20/11/2020,east,
20/11/2020,west,
20/11/2020,north,
20/11/2020,south,
20/11/2020,east,
20/11/2020,west,
21/11/2020,north,
21/11/2020,south,
21/11/2020,east,
21/11/2020,west,
21/11/2020,north,
21/11/2020,south,
21/11/2020,east,
21/11/2020,west,
21/11/2020,north,
21/11/2020,south,
21/11/2020,east,
21/11/2020,west,
21/11/2020,north,
21/11/2020,south,
21/11/2020,east,
21/11/2020,west,
21/11/2020,north,
21/11/2020,south,
21/11/2020,east,
21/11/2020,west,
21/11/2020,north,
21/11/2020,south,
21/11/2020,east,
21/11/2020,west,
21/11/2020,north,
21/11/2020,south,
21/11/2020,east,
21/11/2020,west,
22/11/2020,north,
22/11/2020,south,
22/11/2020,east,
22/11/2020,west,
22/11/2020,north,
22/11/2020,south,
22/11/2020,east,
22/11/2020,west,
22/11/2020,north,
22/11/2020,south,
22/11/2020,east,
22/11/2020,west,
22/11/2020,north,
22/11/2020,south,
22/11/2020,east,
22/11/2020,west,
22/11/2020,north,
22/11/2020,south,
22/11/2020,east,
22/11/2020,west,
22/11/2020,north,
22/11/2020,south,
22/11/2020,east,
22/11/2020,west,
22/11/2020,north,
22/11/2020,south,
22/11/2020,east,
22/11/2020,west,
23/11/2020,north,
23/11/2020,south,
23/11/2020,east,
23/11/2020,west,
23/11/2020,north,
23/11/2020,south,
23/11/2020,east,
23/11/2020,west,
23/11/2020,north,
23/11/2020,south,
23/11/2020,east,
23/11/2020,west,
23/11/2020,north,
23/11/2020,south,
23/11/2020,east,
23/11/2020,west,
23/11/2020,north,
23/11/2020,south,
23/11/2020,east,
23/11/2020,west,
23/11/2020,north,
23/11/2020,south,
23/11/2020,east,
23/11/2020,west,
23/11/2020,north,
23/11/2020,south,
23/11/2020,east,
23/11/2020,west,
24/11/2020,north,
24/11/2020,south,
24/11/2020,east,
24/11/2020,west,
24/11/2020,north,
24/11/2020,south,
24/11/2020,east,
24/11/2020,west,
24/11/2020,north,
24/11/2020,south,
24/11/2020,east,
24/11/2020,west,
24/11/2020,north,
24/11/2020,south,
24/11/2020,east,
24/11/2020,west,
24/11/2020,north,
24/11/2020,south,
24/11/2020,east,
24/11/2020,west,
24/11/2020,north,
24/11/2020,south,
24/11/2020,east,
24/11/2020,west,
24/11/2020,north,
24/11/2020,south,
24/11/2020,east,
24/11/2020,west,
25/11/2020,north,
25/11/2020,south,
25/11/2020,east,
25/11/2020,west,
25/11/2020,north,
25/11/2020,south,
25/11/2020,east,
25/11/2020,west,
25/11/2020,north,
25/11/2020,south,
25/11/2020,east,
25/11/2020,west,
25/11/2020,north,
25/11/2020,south,
25/11/2020,east,
25/11/2020,west,
25/11/2020,north,
25/11/2020,south,
25/11/2020,east,
25/11/2020,west,
25/11/2020,north,
25/11/2020,south,
25/11/2020,east,
25/11/2020,west,
25/11/2020,north,
25/11/2020,south,
25/11/2020,east,
25/11/2020,west,
26/11/2020,north,
26/11/2020,south,
26/11/2020,east,
26/11/2020,west,
26/11/2020,north,
26/11/2020,south,
26/11/2020,east,
26/11/2020,west,
26/11/2020,north,
26/11/2020,south,
26/11/2020,east,
26/11/2020,west,
26/11/2020,north,
26/11/2020,south,
26/11/2020,east,
26/11/2020,west,
26/11/2020,north,
26/11/2020,south,
26/11/2020,east,
26/11/2020,west,
26/11/2020,north,
26/11/2020,south,
26/11/2020,east,
26/11/2020,west,
26/11/2020,north,
26/11/2020,south,
26/11/2020,east,
26/11/2020,west,
27/11/2020,north,
27/11/2020,south,
27/11/2020,east,
27/11/2020,west,
27/11/2020,north,
27/11/2020,south,
27/11/2020,east,
27/11/2020,west,
27/11/2020,north,
27/11/2020,south,
27/11/2020,east,
27/11/2020,west,
27/11/2020,north,
27/11/2020,south,
27/11/2020,east,
27/11/2020,west,
27/11/2020,north,
27/11/2020,south,
27/11/2020,east,
27/11/2020,west,
27/11/2020,north,
27/11/2020,south,
27/11/2020,east,
27/11/2020,west,
27/11/2020,north,
27/11/2020,south,
27/11/2020,east,
27/11/2020,west,
28/11/2020,north,
28/11/2020,south,
28/11/2020,east,
28/11/2020,west,
28/11/2020,north,
28/11/2020,south,
28/11/2020,east,
28/11/2020,west,
28/11/2020,north,
28/11/2020,south,
28/11/2020,east,
28/11/2020,west,
28/11/2020,north,
28/11/2020,south,
28/11/2020,east,
28/11/2020,west,
28/11/2020,north,
28/11/2020,south,
28/11/2020,east,
28/11/2020,west,
28/11/2020,north,
28/11/2020,south,
28/11/2020,east,
28/11/2020,west,
28/11/2020,north,
28/11/2020,south,
28/11/2020,east,
28/11/2020,west,
29/11/2020,north,
29/11/2020,south,
29/11/2020,east,
29/11/2020,west,
29/11/2020,north,
29/11/2020,south,
29/11/2020,east,
29/11/2020,west,
29/11/2020,north,
29/11/2020,south,
29/11/2020,east,
29/11/2020,west,
29/11/2020,north,
29/11/2020,south,
29/11/2020,east,
29/11/2020,west,
29/11/2020,north,
29/11/2020,south,
29/11/2020,east,
29/11/2020,west,
29/11/2020,north,
29/11/2020,south,
29/11/2020,east,
29/11/2020,west,
29/11/2020,north,
29/11/2020,south,
29/11/2020,east,
29/11/2020,west,
30/11/2020,north,
30/11/2020,south,
30/11/2020,east,
30/11/2020,west,
30/11/2020,north,
30/11/2020,south,
30/11/2020,east,
30/11/2020,west,
30/11/2020,north,
30/11/2020,south,
30/11/2020,east,
30/11/2020,west,
30/11/2020,north,
30/11/2020,south,
30/11/2020,east,
30/11/2020,west,
30/11/2020,north,
30/11/2020,south,
30/11/2020,east,
30/11/2020,west,
30/11/2020,north,
30/11/2020,south,
30/11/2020,east,
30/11/2020,west,
30/11/2020,north,
30/11/2020,south,
30/11/2020,east,
30/11/2020,west,
1/12/2020,north,
1/12/2020,south,
1/12/2020,east,
1/12/2020,west,
1/12/2020,north,
1/12/2020,south,
1/12/2020,east,
1/12/2020,west,
1/12/2020,north,
1/12/2020,south,
1/12/2020,east,
1/12/2020,west,
1/12/2020,north,
1/12/2020,south,
1/12/2020,east,
1/12/2020,west,
1/12/2020,north,
1/12/2020,south,
1/12/2020,east,
1/12/2020,west,
1/12/2020,north,
1/12/2020,south,
1/12/2020,east,
1/12/2020,west,
1/12/2020,north,
1/12/2020,south,
1/12/2020,east,
1/12/2020,west,
2/12/2020,north,
2/12/2020,south,
2/12/2020,east,
2/12/2020,west,
2/12/2020,north,
2/12/2020,south,
2/12/2020,east,
2/12/2020,west,
2/12/2020,north,
2/12/2020,south,
2/12/2020,east,
2/12/2020,west,
2/12/2020,north,
2/12/2020,south,
2/12/2020,east,
2/12/2020,west,
2/12/2020,north,
2/12/2020,south,
2/12/2020,east,
2/12/2020,west,
2/12/2020,north,
2/12/2020,south,
2/12/2020,east,
2/12/2020,west,
2/12/2020,north,
2/12/2020,south,
2/12/2020,east,
2/12/2020,west,
3/12/2020,north,
3/12/2020,south,
3/12/2020,east,
3/12/2020,west,
3/12/2020,north,
3/12/2020,south,
3/12/2020,east,
3/12/2020,west,
3/12/2020,north,
3/12/2020,south,
3/12/2020,east,
3/12/2020,west,
3/12/2020,north,
3/12/2020,south,
3/12/2020,east,
3/12/2020,west,
3/12/2020,north,
3/12/2020,south,
3/12/2020,east,
3/12/2020,west,
3/12/2020,north,
3/12/2020,south,
3/12/2020,east,
3/12/2020,west,
3/12/2020,north,
3/12/2020,south,
3/12/2020,east,
3/12/2020,west,
4/12/2020,north,
4/12/2020,south,
4/12/2020,east,
4/12/2020,west,
4/12/2020,north,
4/12/2020,south,
4/12/2020,east,
4/12/2020,west,
4/12/2020,north,
4/12/2020,south,
4/12/2020,east,
4/12/2020,west,
4/12/2020,north,
4/12/2020,south,
4/12/2020,east,
4/12/2020,west,
4/12/2020,north,
4/12/2020,south,
4/12/2020,east,
4/12/2020,west,
4/12/2020,north,
4/12/2020,south,
4/12/2020,east,
4/12/2020,west,
4/12/2020,north,
4/12/2020,south,
4/12/2020,east,
4/12/2020,west,
5/12/2020,north,
5/12/2020,south,
5/12/2020,east,
5/12/2020,west,
5/12/2020,north,
5/12/2020,south,
5/12/2020,east,
5/12/2020,west,
5/12/2020,north,
5/12/2020,south,
5/12/2020,east,
5/12/2020,west,
5/12/2020,north,
5/12/2020,south,
5/12/2020,east,
5/12/2020,west,
5/12/2020,north,
5/12/2020,south,
5/12/2020,east,
5/12/2020,west,
5/12/2020,north,
5/12/2020,south,
5/12/2020,east,
5/12/2020,west,
5/12/2020,north,
5/12/2020,south,
5/12/2020,east,
5/12/2020,west,
6/12/2020,north,
6/12/2020,south,
6/12/2020,east,
6/12/2020,west,
6/12/2020,north,
6/12/2020,south,
6/12/2020,east,
6/12/2020,west,
6/12/2020,north,
6/12/2020,south,
6/12/2020,east,
6/12/2020,west,
6/12/2020,north,
6/12/2020,south,
6/12/2020,east,
6/12/2020,west,
6/12/2020,north,
6/12/2020,south,
6/12/2020,east,
6/12/2020,west,
6/12/2020,north,
6/12/2020,south,
6/12/2020,east,
6/12/2020,west,
6/12/2020,north,
6/12/2020,south,
6/12/2020,east,
6/12/2020,west,
7/12/2020,north,
7/12/2020,south,
7/12/2020,east,
7/12/2020,west,
7/12/2020,north,
7/12/2020,south,
7/12/2020,east,
7/12/2020,west,
7/12/2020,north,
7/12/2020,south,
7/12/2020,east,
7/12/2020,west,
7/12/2020,north,
7/12/2020,south,
7/12/2020,east,
7/12/2020,west,
7/12/2020,north,
7/12/2020,south,
7/12/2020,east,
7/12/2020,west,
7/12/2020,north,
7/12/2020,south,
7/12/2020,east,
7/12/2020,west,
7/12/2020,north,
7/12/2020,south,
7/12/2020,east,
7/12/2020,west,
8/12/2020,north,
8/12/2020,south,
8/12/2020,east,
8/12/2020,west,
8/12/2020,north,
8/12/2020,south,
8/12/2020,east,
8/12/2020,west,
8/12/2020,north,
8/12/2020,south,
8/12/2020,east,
8/12/2020,west,
8/12/2020,north,
8/12/2020,south,
8/12/2020,east,
8/12/2020,west,
8/12/2020,north,
8/12/2020,south,
8/12/2020,east,
8/12/2020,west,
8/12/2020,north,
8/12/2020,south,
8/12/2020,east,
8/12/2020,west,
8/12/2020,north,
8/12/2020,south,
8/12/2020,east,
8/12/2020,west,
9/12/2020,north,
9/12/2020,south,
9/12/2020,east,
9/12/2020,west,
9/12/2020,north,
9/12/2020,south,
9/12/2020,east,
9/12/2020,west,
9/12/2020,north,
9/12/2020,south,
9/12/2020,east,
9/12/2020,west,
9/12/2020,north,
9/12/2020,south,
9/12/2020,east,
9/12/2020,west,
9/12/2020,north,
9/12/2020,south,
9/12/2020,east,
9/12/2020,west,
9/12/2020,north,
9/12/2020,south,
9/12/2020,east,
9/12/2020,west,
9/12/2020,north,
9/12/2020,south,
9/12/2020,east,
9/12/2020,west,
10/12/2020,north,
10/12/2020,south,
10/12/2020,east,
10/12/2020,west,
10/12/2020,north,
10/12/2020,south,
10/12/2020,east,
10/12/2020,west,
10/12/2020,north,
10/12/2020,south,
10/12/2020,east,
10/12/2020,west,
10/12/2020,north,
10/12/2020,south,
10/12/2020,east,
10/12/2020,west,
10/12/2020,north,
10/12/2020,south,
10/12/2020,east,
10/12/2020,west,
10/12/2020,north,
10/12/2020,south,
10/12/2020,east,
10/12/2020,west,
10/12/2020,north,
10/12/2020,south,
10/12/2020,east,
10/12/2020,west,
11/12/2020,north,
11/12/2020,south,
11/12/2020,east,
11/12/2020,west,
11/12/2020,north,
11/12/2020,south,
11/12/2020,east,
11/12/2020,west,
11/12/2020,north,
11/12/2020,south,
11/12/2020,east,
11/12/2020,west,
11/12/2020,north,
11/12/2020,south,
11/12/2020,east,
11/12/2020,west,
11/12/2020,north,
11/12/2020,south,
11/12/2020,east,
11/12/2020,west,
11/12/2020,north,
11/12/2020,south,
11/12/2020,east,
11/12/2020,west,
11/12/2020,north,
11/12/2020,south,
11/12/2020,east,
11/12/2020,west,
12/12/2020,north,
12/12/2020,south,
12/12/2020,east,
12/12/2020,west,
12/12/2020,north,
12/12/2020,south,
12/12/2020,east,
12/12/2020,west,
12/12/2020,north,
12/12/2020,south,
12/12/2020,east,
12/12/2020,west,
12/12/2020,north,
12/12/2020,south,
12/12/2020,east,
12/12/2020,west,
12/12/2020,north,
12/12/2020,south,
12/12/2020,east,
12/12/2020,west,
12/12/2020,north,
12/12/2020,south,
12/12/2020,east,
12/12/2020,west,
12/12/2020,north,
12/12/2020,south,
12/12/2020,east,
12/12/2020,west,
13/12/2020,north,
13/12/2020,south,
13/12/2020,east,
13/12/2020,west,
13/12/2020,north,
13/12/2020,south,
13/12/2020,east,
13/12/2020,west,
13/12/2020,north,
13/12/2020,south,
13/12/2020,east,
13/12/2020,west,
13/12/2020,north,
13/12/2020,south,
13/12/2020,east,
13/12/2020,west,
13/12/2020,north,
13/12/2020,south,
13/12/2020,east,
13/12/2020,west,
13/12/2020,north,
13/12/2020,south,
13/12/2020,east,
13/12/2020,west,
13/12/2020,north,
13/12/2020,south,
13/12/2020,east,
13/12/2020,west,
14/12/2020,north,
14/12/2020,south,
14/12/2020,east,
14/12/2020,west,
14/12/2020,north,
14/12/2020,south,
14/12/2020,east,
14/12/2020,west,
14/12/2020,north,
14/12/2020,south,
14/12/2020,east,
14/12/2020,west,
14/12/2020,north,
14/12/2020,south,
14/12/2020,east,
14/12/2020,west,
14/12/2020,north,
14/12/2020,south,
14/12/2020,east,
14/12/2020,west,
14/12/2020,north,
14/12/2020,south,
14/12/2020,east,
14/12/2020,west,
14/12/2020,north,
14/12/2020,south,
14/12/2020,east,
14/12/2020,west,
15/12/2020,north,
15/12/2020,south,
15/12/2020,east,
15/12/2020,west,
15/12/2020,north,
15/12/2020,south,
15/12/2020,east,
15/12/2020,west,
15/12/2020,north,
15/12/2020,south,
15/12/2020,east,
15/12/2020,west,
15/12/2020,north,
15/12/2020,south,
15/12/2020,east,
15/12/2020,west,
15/12/2020,north,
15/12/2020,south,
15/12/2020,east,
15/12/2020,west,
15/12/2020,north,
15/12/2020,south,
15/12/2020,east,
15/12/2020,west,
15/12/2020,north,
15/12/2020,south,
15/12/2020,east,
15/12/2020,west,
16/12/2020,north,
16/12/2020,south,
16/12/2020,east,
16/12/2020,west,
16/12/2020,north,
16/12/2020,south,
16/12/2020,east,
16/12/2020,west,
16/12/2020,north,
16/12/2020,south,
16/12/2020,east,
16/12/2020,west,
16/12/2020,north,
16/12/2020,south,
16/12/2020,east,
16/12/2020,west,
16/12/2020,north,
16/12/2020,south,
16/12/2020,east,
16/12/2020,west,
16/12/2020,north,
16/12/2020,south,
16/12/2020,east,
16/12/2020,west,
16/12/2020,north,
16/12/2020,south,
16/12/2020,east,
16/12/2020,west,
17/12/2020,north,
17/12/2020,south,
17/12/2020,east,
17/12/2020,west,
17/12/2020,north,
17/12/2020,south,
17/12/2020,east,
17/12/2020,west,
17/12/2020,north,
17/12/2020,south,
17/12/2020,east,
17/12/2020,west,
17/12/2020,north,
17/12/2020,south,
17/12/2020,east,
17/12/2020,west,
17/12/2020,north,
17/12/2020,south,
17/12/2020,east,
17/12/2020,west,
17/12/2020,north,
17/12/2020,south,
17/12/2020,east,
17/12/2020,west,
17/12/2020,north,
17/12/2020,south,
17/12/2020,east,
17/12/2020,west,
18/12/2020,north,
18/12/2020,south,
18/12/2020,east,
18/12/2020,west,
18/12/2020,north,
18/12/2020,south,
18/12/2020,east,
18/12/2020,west,
18/12/2020,north,
18/12/2020,south,
18/12/2020,east,
18/12/2020,west,
18/12/2020,north,
18/12/2020,south,
18/12/2020,east,
18/12/2020,west,
18/12/2020,north,
18/12/2020,south,
18/12/2020,east,
18/12/2020,west,
18/12/2020,north,
18/12/2020,south,
18/12/2020,east,
18/12/2020,west,
18/12/2020,north,
18/12/2020,south,
18/12/2020,east,
18/12/2020,west,
19/12/2020,north,
19/12/2020,south,
19/12/2020,east,
19/12/2020,west,
19/12/2020,north,
19/12/2020,south,
19/12/2020,east,
19/12/2020,west,
19/12/2020,north,
19/12/2020,south,
19/12/2020,east,
19/12/2020,west,
19/12/2020,north,
19/12/2020,south,
19/12/2020,east,
19/12/2020,west,
19/12/2020,north,
19/12/2020,south,
19/12/2020,east,
19/12/2020,west,
19/12/2020,north,
19/12/2020,south,
19/12/2020,east,
19/12/2020,west,
19/12/2020,north,
19/12/2020,south,
19/12/2020,east,
19/12/2020,west,
20/12/2020,north,
20/12/2020,south,
20/12/2020,east,
20/12/2020,west,
20/12/2020,north,
20/12/2020,south,
20/12/2020,east,
20/12/2020,west,
20/12/2020,north,
20/12/2020,south,
20/12/2020,east,
20/12/2020,west,
20/12/2020,north,
20/12/2020,south,
20/12/2020,east,
20/12/2020,west,
20/12/2020,north,
20/12/2020,south,
20/12/2020,east,
20/12/2020,west,
20/12/2020,north,
20/12/2020,south,
20/12/2020,east,
20/12/2020,west,
20/12/2020,north,
20/12/2020,south,
20/12/2020,east,
20/12/2020,west,
21/12/2020,north,
21/12/2020,south,
21/12/2020,east,
21/12/2020,west,
21/12/2020,north,
21/12/2020,south,
21/12/2020,east,
21/12/2020,west,
21/12/2020,north,
21/12/2020,south,
21/12/2020,east,
21/12/2020,west,
21/12/2020,north,
21/12/2020,south,
21/12/2020,east,
21/12/2020,west,
21/12/2020,north,
21/12/2020,south,
21/12/2020,east,
21/12/2020,west,
21/12/2020,north,
21/12/2020,south,
21/12/2020,east,
21/12/2020,west,
21/12/2020,north,
21/12/2020,south,
21/12/2020,east,
21/12/2020,west,
22/12/2020,north,
22/12/2020,south,
22/12/2020,east,
22/12/2020,west,
22/12/2020,north,
22/12/2020,south,
22/12/2020,east,
22/12/2020,west,
22/12/2020,north,
22/12/2020,south,
22/12/2020,east,
22/12/2020,west,
22/12/2020,north,
22/12/2020,south,
22/12/2020,east,
22/12/2020,west,
22/12/2020,north,
22/12/2020,south,
22/12/2020,east,
22/12/2020,west,
22/12/2020,north,
22/12/2020,south,
22/12/2020,east,
22/12/2020,west,
22/12/2020,north,
22/12/2020,south,
22/12/2020,east,
22/12/2020,west,
23/12/2020,north,
23/12/2020,south,
23/12/2020,east,
23/12/2020,west,
23/12/2020,north,
23/12/2020,south,
23/12/2020,east,
23/12/2020,west,
23/12/2020,north,
23/12/2020,south,
23/12/2020,east,
23/12/2020,west,
23/12/2020,north,
23/12/2020,south,
23/12/2020,east,
23/12/2020,west,
23/12/2020,north,
23/12/2020,south,
23/12/2020,east,
23/12/2020,west,
23/12/2020,north,
23/12/2020,south,
23/12/2020,east,
23/12/2020,west,
23/12/2020,north,
23/12/2020,south,
23/12/2020,east,
23/12/2020,west,
24/12/2020,north,
24/12/2020,south,
24/12/2020,east,
24/12/2020,west,
24/12/2020,north,
24/12/2020,south,
24/12/2020,east,
24/12/2020,west,
24/12/2020,north,
24/12/2020,south,
24/12/2020,east,
24/12/2020,west,
24/12/2020,north,
24/12/2020,south,
24/12/2020,east,
24/12/2020,west,
24/12/2020,north,
24/12/2020,south,
24/12/2020,east,
24/12/2020,west,
24/12/2020,north,
24/12/2020,south,
24/12/2020,east,
24/12/2020,west,
24/12/2020,north,
24/12/2020,south,
24/12/2020,east,
24/12/2020,west,
25/12/2020,north,
25/12/2020,south,
25/12/2020,east,
25/12/2020,west,
25/12/2020,north,
25/12/2020,south,
25/12/2020,east,
25/12/2020,west,
25/12/2020,north,
25/12/2020,south,
25/12/2020,east,
25/12/2020,west,
25/12/2020,north,
25/12/2020,south,
25/12/2020,east,
25/12/2020,west,
25/12/2020,north,
25/12/2020,south,
25/12/2020,east,
25/12/2020,west,
25/12/2020,north,
25/12/2020,south,
25/12/2020,east,
25/12/2020,west,
25/12/2020,north,
25/12/2020,south,
25/12/2020,east,
25/12/2020,west,
26/12/2020,north,
26/12/2020,south,
26/12/2020,east,
26/12/2020,west,
26/12/2020,north,
26/12/2020,south,
26/12/2020,east,
26/12/2020,west,
26/12/2020,north,
26/12/2020,south,
26/12/2020,east,
26/12/2020,west,
26/12/2020,north,
26/12/2020,south,
26/12/2020,east,
26/12/2020,west,
26/12/2020,north,
26/12/2020,south,
26/12/2020,east,
26/12/2020,west,
26/12/2020,north,
26/12/2020,south,
26/12/2020,east,
26/12/2020,west,
26/12/2020,north,
26/12/2020,south,
26/12/2020,east,
26/12/2020,west,
27/12/2020,north,
27/12/2020,south,
27/12/2020,east,
27/12/2020,west,
27/12/2020,north,
27/12/2020,south,
27/12/2020,east,
27/12/2020,west,
27/12/2020,north,
27/12/2020,south,
27/12/2020,east,
27/12/2020,west,
27/12/2020,north,
27/12/2020,south,
27/12/2020,east,
27/12/2020,west,
27/12/2020,north,
27/12/2020,south,
27/12/2020,east,
27/12/2020,west,
27/12/2020,north,
27/12/2020,south,
27/12/2020,east,
27/12/2020,west,
27/12/2020,north,
27/12/2020,south,
27/12/2020,east,
27/12/2020,west,
28/12/2020,north,
28/12/2020,south,
28/12/2020,east,
28/12/2020,west,
28/12/2020,north,
28/12/2020,south,
28/12/2020,east,
28/12/2020,west,
28/12/2020,north,
28/12/2020,south,
28/12/2020,east,
28/12/2020,west,
28/12/2020,north,
28/12/2020,south,
28/12/2020,east,
28/12/2020,west,
28/12/2020,north,
28/12/2020,south,
28/12/2020,east,
28/12/2020,west,
28/12/2020,north,
28/12/2020,south,
28/12/2020,east,
28/12/2020,west,
28/12/2020,north,
28/12/2020,south,
28/12/2020,east,
28/12/2020,west,
29/12/2020,north,
29/12/2020,south,
29/12/2020,east,
29/12/2020,west,
29/12/2020,north,
29/12/2020,south,
29/12/2020,east,
29/12/2020,west,
29/12/2020,north,
29/12/2020,south,
29/12/2020,east,
29/12/2020,west,
29/12/2020,north,
29/12/2020,south,
29/12/2020,east,
29/12/2020,west,
29/12/2020,north,
29/12/2020,south,
29/12/2020,east,
29/12/2020,west,
29/12/2020,north,
29/12/2020,south,
29/12/2020,east,
29/12/2020,west,
29/12/2020,north,
29/12/2020,south,
29/12/2020,east,
29/12/2020,west,
30/12/2020,north,
30/12/2020,south,
30/12/2020,east,
30/12/2020,west,
30/12/2020,north,
30/12/2020,south,
30/12/2020,east,
30/12/2020,west,
30/12/2020,north,
30/12/2020,south,
30/12/2020,east,
30/12/2020,west,
30/12/2020,north,
30/12/2020,south,
30/12/2020,east,
30/12/2020,west,
30/12/2020,north,
30/12/2020,south,
30/12/2020,east,
30/12/2020,west,
30/12/2020,north,
30/12/2020,south,
30/12/2020,east,
30/12/2020,west,
30/12/2020,north,
30/12/2020,south,
30/12/2020,east,
30/12/2020,west,
31/12/2020,north,
31/12/2020,south,
31/12/2020,east,
31/12/2020,west,
31/12/2020,north,
31/12/2020,south,
31/12/2020,east,
31/12/2020,west,
31/12/2020,north,
31/12/2020,south,
31/12/2020,east,
31/12/2020,west,
31/12/2020,north,
31/12/2020,south,
31/12/2020,east,
31/12/2020,west,
31/12/2020,north,
31/12/2020,south,
31/12/2020,east,
31/12/2020,west,
31/12/2020,north,
31/12/2020,south,
31/12/2020,east,
31/12/2020,west,
31/12/2020,north,
31/12/2020,south,
31/12/2020,east,
31/12/2020,west,
1/01/2021,north,
1/01/2021,south,
1/01/2021,east,
1/01/2021,west,
1/01/2021,north,
1/01/2021,south,
1/01/2021,east,
1/01/2021,west,
1/01/2021,north,
1/01/2021,south,
1/01/2021,east,
1/01/2021,west,
1/01/2021,north,
1/01/2021,south,
1/01/2021,east,
1/01/2021,west,
1/01/2021,north,
1/01/2021,south,
1/01/2021,east,
1/01/2021,west,
1/01/2021,north,
1/01/2021,south,
1/01/2021,east,
1/01/2021,west,
1/01/2021,north,
1/01/2021,south,
1/01/2021,east,
1/01/2021,west,
2/01/2021,north,
2/01/2021,south,
2/01/2021,east,
2/01/2021,west,
2/01/2021,north,
2/01/2021,south,
2/01/2021,east,
2/01/2021,west,
2/01/2021,north,
2/01/2021,south,
2/01/2021,east,
2/01/2021,west,
2/01/2021,north,
2/01/2021,south,
2/01/2021,east,
2/01/2021,west,
2/01/2021,north,
2/01/2021,south,
2/01/2021,east,
2/01/2021,west,
2/01/2021,north,
2/01/2021,south,
2/01/2021,east,
2/01/2021,west,
2/01/2021,north,
2/01/2021,south,
2/01/2021,east,
2/01/2021,west,
3/01/2021,north,
3/01/2021,south,
3/01/2021,east,
3/01/2021,west,
3/01/2021,north,
3/01/2021,south,
3/01/2021,east,
3/01/2021,west,
3/01/2021,north,
3/01/2021,south,
3/01/2021,east,
3/01/2021,west,
3/01/2021,north,
3/01/2021,south,
3/01/2021,east,
3/01/2021,west,
3/01/2021,north,
3/01/2021,south,
3/01/2021,east,
3/01/2021,west,
3/01/2021,north,
3/01/2021,south,
3/01/2021,east,
3/01/2021,west,
3/01/2021,north,
3/01/2021,south,
3/01/2021,east,
3/01/2021,west,
4/01/2021,north,
4/01/2021,south,
4/01/2021,east,
4/01/2021,west,
4/01/2021,north,
4/01/2021,south,
4/01/2021,east,
4/01/2021,west,
4/01/2021,north,
4/01/2021,south,
4/01/2021,east,
4/01/2021,west,
4/01/2021,north,
4/01/2021,south,
4/01/2021,east,
4/01/2021,west,
4/01/2021,north,
4/01/2021,south,
4/01/2021,east,
4/01/2021,west,
4/01/2021,north,
4/01/2021,south,
4/01/2021,east,
4/01/2021,west,
4/01/2021,north,
4/01/2021,south,
4/01/2021,east,
4/01/2021,west,
5/01/2021,north,
5/01/2021,south,
5/01/2021,east,
5/01/2021,west,
5/01/2021,north,
5/01/2021,south,
